,id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
4518,44352516,357776994,Mr. Monkey,Centrum-West,52.36846,4.888,Private room,159,1,22,8,206
4519,44352581,357776994,Mr. Monkey,Centrum-West,52.36699,4.88811,Private room,199,1,13,8,150
4520,44352723,357776994,Mr. Monkey,Centrum-Oost,52.3666,4.88799,Private room,137,1,9,8,200
4521,44352762,357776994,Mr. Monkey,Centrum-West,52.368390000000005,4.88976,Private room,164,1,0,8,0
4522,44352837,357776994,Mr. Monkey,Centrum-Oost,52.36635,4.88844,Private room,103,1,0,8,203
4523,44365699,342668428,Tina,Centrum-Oost,52.360924,4.898329,Private room,125,2,3,4,152
4524,44365715,342668428,Tina,Centrum-Oost,52.360924,4.898329,Private room,125,2,13,4,153
4525,44366979,141677638,Gros,Buitenveldert - Zuidas,52.33664,4.84852,Entire home/apt,104,2,14,3,346
4526,44368539,220588814,Lindsay,Westerpark,52.3894,4.8786,Entire home/apt,125,2,0,1,0
4527,44371828,148555405,Vincent,De Baarsjes - Oud-West,52.37158,4.8743099999999995,Entire home/apt,170,3,3,1,0
4528,44374975,265326458,Otto,De Baarsjes - Oud-West,52.365,4.87322,Private room,95,1,65,1,81
4529,44378350,358058016,Andrea & Felipe,Bos en Lommer,52.3753,4.84837,Entire home/apt,150,2,6,1,3
4530,44384486,208808431,Wilma,Centrum-West,52.37076,4.87758,Entire home/apt,249,3,5,1,156
4531,44387773,80852706,Sien,Centrum-West,52.38054,4.89153,Entire home/apt,119,4,7,1,0
4532,44397812,358290828,Astrid,Centrum-West,52.38621,4.89131,Private room,120,2,8,1,194
4533,44399682,74020496,Willem,Centrum-West,52.37023,4.88183,Private room,149,1,39,3,113
4534,44411920,53346191,Alicia,Oud-Noord,52.38603,4.91951,Private room,42,1,7,1,0
4535,44423332,18998986,Marc,Oud-Noord,52.40051,4.90235,Private room,115,2,17,1,169
4536,44423961,21167882,Pauline,De Pijp - Rivierenbuurt,52.35715,4.8977,Entire home/apt,145,5,11,9,251
4537,44423973,21167882,Pauline,De Pijp - Rivierenbuurt,52.35669,4.89979,Entire home/apt,140,5,11,9,258
4538,44424037,21167882,Pauline,De Pijp - Rivierenbuurt,52.35638,4.89961,Entire home/apt,179,5,10,9,245
4539,44445085,51215390,Frank,Bos en Lommer,52.37778,4.84349,Entire home/apt,144,2,1,1,0
4540,44448883,4638813,Pascal,Oud-Noord,52.39553,4.90667,Entire home/apt,269,5,1,1,10
4541,44455238,3040748,Henk,Noord-Oost,52.39648,4.99262,Private room,110,2,6,10,339
4542,44456510,97096943,Kane Pieter Jan,De Baarsjes - Oud-West,52.36486,4.86689,Entire home/apt,75,1,3,2,0
4543,44458650,242482572,Rogier,De Baarsjes - Oud-West,52.368840000000006,4.868119999999999,Entire home/apt,169,5,0,1,0
4544,44497608,151543325,Sevi,Oostelijk Havengebied - Indische Buurt,52.36526,4.94002,Entire home/apt,140,10,1,1,48
4545,44498237,357809665,Leidse Square Private Appartments,Centrum-Oost,52.365120000000005,4.88241,Entire home/apt,164,7,39,1,357
4546,44514568,339381682,Maria,Centrum-West,52.38115,4.88805,Private room,165,1,64,2,283
4547,44515542,20660085,Sven,Oud-Oost,52.36331,4.92593,Entire home/apt,166,2,4,1,11
4548,44526245,20561264,Moniek,Slotervaart,52.36622,4.84963,Entire home/apt,136,3,2,1,5
4549,44534876,1612893,Nina,Centrum-Oost,52.3732,4.90262,Entire home/apt,129,2,3,1,34
4550,44544597,33089464,Stan,De Pijp - Rivierenbuurt,52.3599,4.88702,Private room,132,3,24,1,216
4551,44549965,34934554,Omrie,Oostelijk Havengebied - Indische Buurt,52.3604,4.93546,Entire home/apt,134,3,2,1,6
4552,44568529,46161497,Anna En John,Centrum-West,52.37169,4.88839,Entire home/apt,300,2,10,1,352
4553,44573658,9048125,Genevieve,Buitenveldert - Zuidas,52.32322,4.88,Private room,65,3,1,2,0
4554,44583132,47636877,Bas,De Pijp - Rivierenbuurt,52.34748,4.90338,Entire home/apt,199,7,3,1,342
4555,44586588,360836606,Tijl & Roos,Centrum-West,52.37733,4.894769999999999,Private room,122,3,17,1,349
4556,44590513,91022096,Will,Centrum-West,52.36614,4.88564,Entire home/apt,74,3,4,1,319
4557,44607856,52163972,Gabriella & Rutger,De Pijp - Rivierenbuurt,52.34043,4.90768,Private room,94,1,0,1,275
4558,44654593,38148669,Michiel,Oud-Oost,52.3514,4.91076,Private room,103,3,19,1,116
4559,44675416,36727004,Andreas,Centrum-Oost,52.36739,4.9118,Private room,160,3,1,1,64
4560,44679022,30781750,Saskia,Noord-West,52.422740000000005,4.89505,Private room,95,2,1,2,134
4561,44695126,222345159,Marco,Centrum-West,52.377829999999996,4.89633,Private room,66,3,14,2,334
4562,44733441,222345159,Marco,Centrum-West,52.37792,4.89669,Private room,66,3,1,2,353
4563,44784278,19998481,Sabine,De Pijp - Rivierenbuurt,52.35135,4.90037,Entire home/apt,180,1,2,1,60
4564,44880392,22960563,Jacqueline,IJburg - Zeeburgereiland,52.36414,4.98215,Entire home/apt,236,3,1,1,0
4565,44887624,54517933,Joep,Bos en Lommer,52.38063,4.8596900000000005,Entire home/apt,110,7,4,1,0
4566,44947670,237371423,Conscious Hotel Westerpark,Westerpark,52.387370000000004,4.8741900000000005,Private room,102,1,17,9,353
4567,44955539,350693712,Jacco,Watergraafsmeer,52.353559999999995,4.939030000000001,Entire home/apt,195,3,0,1,0
4568,44986373,363062312,Jeroen,Oud-Oost,52.36022,4.91218,Entire home/apt,180,3,6,1,0
4569,44997929,19324027,Elke,De Baarsjes - Oud-West,52.37275,4.86335,Entire home/apt,350,3,8,1,4
4570,45008111,613779,Silvana,De Baarsjes - Oud-West,52.366890000000005,4.86555,Entire home/apt,100,1,1,6,0
4571,45045046,363404652,Conscious Hotel The Tire Station,De Baarsjes - Oud-West,52.35815,4.856269999999999,Private room,74,1,698,4,365
4572,45047727,363404652,Conscious Hotel The Tire Station,De Baarsjes - Oud-West,52.357279999999996,4.85539,Private room,92,1,92,4,365
4573,45051672,363449935,Conscious Hotel Museum Square,Zuid,52.35413,4.87821,Private room,109,1,287,4,364
4574,45051990,363449935,Conscious Hotel Museum Square,Zuid,52.35555,4.878,Private room,121,1,12,4,365
4575,45052084,363449935,Conscious Hotel Museum Square,Zuid,52.3549,4.87732,Private room,130,1,44,4,363
4576,45052408,363449935,Conscious Hotel Museum Square,Zuid,52.3558,4.876580000000001,Private room,181,1,8,4,293
4577,45052496,349856190,Niki,Centrum-West,52.3756,4.88361,Private room,88,2,16,1,195
4578,45053158,363483963,Annemieke,Centrum-West,52.37551,4.88464,Private room,332,1,0,2,253
4579,45058873,107248677,San,Osdorp,52.35873,4.79776,Entire home/apt,400,2,0,2,0
4580,45061006,363588623,Louise,Centrum-Oost,52.364020000000004,4.88912,Private room,253,3,0,1,178
4581,45061935,56809984,Mike,IJburg - Zeeburgereiland,52.35196,5.00598,Entire home/apt,85,1,2,1,30
4582,45062996,353565632,Hotel,Centrum-Oost,52.36594,4.91142,Private room,80,1,3,6,62
4583,45072261,237150727,The Flying Pig Uptown,Zuid,52.360321,4.878403,Hotel room,22,1,31,3,0
4584,45092724,296434030,Heleen,Zuid,52.35731,4.879980000000001,Entire home/apt,249,2,1,1,44
4585,45093102,248855287,Pieter,IJburg - Zeeburgereiland,52.35972,4.9955099999999995,Entire home/apt,266,2,5,1,44
4586,45094902,363483963,Annemieke,Centrum-West,52.37642,4.884930000000001,Private room,316,1,0,2,241
4587,45109092,364305280,Arnold,Centrum-Oost,52.36375,4.89703,Private room,75,1,47,2,254
4588,45110826,364305280,Arnold,Centrum-Oost,52.36419,4.89705,Private room,75,2,40,2,278
4589,45169008,178187873,Marcel And Pauline,Centrum-Oost,52.36497,4.88061,Entire home/apt,50,2,11,22,0
4590,45210760,365210971,Kris,Oostelijk Havengebied - Indische Buurt,52.371159999999996,4.94776,Private room,90,2,15,1,73
4591,45237781,9997986,Sabine,IJburg - Zeeburgereiland,52.3612,4.98969,Private room,100,1,3,1,346
4592,45263913,6111974,Rianne,De Pijp - Rivierenbuurt,52.35372,4.89213,Entire home/apt,160,6,2,1,0
4593,45280010,323946609,Erwin,De Pijp - Rivierenbuurt,52.35431,4.8985199999999995,Private room,200,3,12,4,12
4594,45306159,310642785,Claudia-Sofie,Westerpark,52.39484,4.87775,Private room,101,2,25,1,19
4595,45310935,366235174,Martin,IJburg - Zeeburgereiland,52.369890000000005,4.97916,Private room,85,2,2,1,217
4596,45311452,25795617,Simon,Westerpark,52.3793,4.87599,Entire home/apt,118,3,10,1,18
4597,45314111,10389086,Edson,Centrum-West,52.38077,4.8945,Private room,91,1,4,1,332
4598,45327372,14597928,Ivo,De Baarsjes - Oud-West,52.36261,4.86116,Entire home/apt,207,2,2,1,6
4599,45354141,354532008,Hotel,Centrum-West,52.36609,4.88205,Private room,80,1,68,3,134
4600,45357811,5667266,Omer,Oostelijk Havengebied - Indische Buurt,52.35973,4.93426,Private room,60,2,0,1,0
4601,45364807,237371423,Conscious Hotel Westerpark,Westerpark,52.38738,4.8762,Private room,98,1,3,9,353
4602,45366221,120569848,Georgios,Slotervaart,52.361509999999996,4.84283,Private room,52,2,5,3,0
4603,45372746,363404652,Conscious Hotel The Tire Station,De Baarsjes - Oud-West,52.35665,4.85461,Private room,77,1,48,4,364
4604,45376005,17229682,Tim,Oud-Oost,52.35837,4.91004,Entire home/apt,189,2,11,1,15
4605,45377012,325145663,Reservations,Slotervaart,52.34732,4.8309,Private room,336,1,0,8,336
4606,45377039,325145663,Reservations,De Aker - Nieuw Sloten,52.34553,4.83014,Private room,76,1,4,8,331
4607,45377198,325145663,Reservations,Slotervaart,52.3469,4.83133,Private room,86,1,4,8,363
4608,45377781,325145663,Reservations,Slotervaart,52.34773,4.83009,Private room,131,1,8,8,365
4609,45377802,325145663,Reservations,Slotervaart,52.34702,4.83143,Private room,136,1,0,8,365
4610,45394197,367055105,Ingrid,Noord-West,52.400240000000004,4.92208,Entire home/apt,144,3,0,1,131
4611,45429116,363404652,Conscious Hotel The Tire Station,Zuid,52.356429999999996,4.8557,Private room,97,1,93,4,365
4612,45457698,239030156,Rene,Oostelijk Havengebied - Indische Buurt,52.365790000000004,4.935230000000001,Private room,100,4,0,1,0
4613,45461175,367777006,Kevin,Oud-Oost,52.36076,4.924980000000001,Entire home/apt,421,4,6,1,174
4614,45463326,367808546,Galanti,Centrum-Oost,52.35998,4.89264,Private room,79,1,52,6,88
4615,45464344,367808546,Galanti,Centrum-Oost,52.36166,4.891380000000001,Private room,79,1,81,6,87
4616,45464448,367808546,Galanti,Centrum-Oost,52.35991,4.89047,Private room,93,1,11,6,100
4617,45464812,79058909,Jan,De Baarsjes - Oud-West,52.369919,4.857575,Entire home/apt,135,2,10,1,184
4618,45465056,314064340,Mike,Oud-Noord,52.38293,4.913880000000001,Private room,167,2,10,3,142
4619,45478851,367980459,The Delphi,Zuid,52.35046,4.8768400000000005,Hotel room,0,1,0,1,0
4620,45488821,12951957,Cees,Centrum-Oost,52.370909999999995,4.9069400000000005,Private room,180,3,12,2,199
4621,45525551,367471411,Prestige Hotel,Zuid,52.35937,4.88192,Private room,96,1,12,3,69
4622,45525638,367471411,Prestige Hotel,Zuid,52.35929,4.8825,Private room,119,1,13,3,69
4623,45525740,367471411,Prestige Hotel,Zuid,52.359140000000004,4.882280000000001,Private room,131,1,2,3,69
4624,45539425,243878598,Bunk,Oud-Noord,52.3881,4.91438,Shared room,38,1,0,12,280
4625,45539466,243878598,Bunk,Oud-Noord,52.3881,4.91438,Private room,68,1,0,12,280
4626,45539504,243878598,Bunk,Oud-Noord,52.3881,4.91438,Shared room,56,1,0,12,280
4627,45539565,243878598,Bunk,Oud-Noord,52.3881,4.91438,Private room,88,1,0,12,280
4628,45539609,243878598,Bunk,Oud-Noord,52.3881,4.91438,Private room,152,1,0,12,268
4629,45539647,243878598,Bunk,Oud-Noord,52.3881,4.91438,Private room,133,1,0,12,280
4630,45539684,243878598,Bunk,Oud-Noord,52.3881,4.91438,Private room,73,1,0,12,280
4631,45539735,243878598,Bunk,Oud-Noord,52.3881,4.91438,Private room,103,1,0,12,280
4632,45539791,243878598,Bunk,Oud-Noord,52.3881,4.91438,Private room,163,1,0,12,280
4633,45539834,243878598,Bunk,Oud-Noord,52.3881,4.91438,Private room,111,1,0,12,279
4634,45539870,243878598,Bunk,Oud-Noord,52.3881,4.91438,Private room,190,1,0,12,270
4635,45539926,243878598,Bunk,Oud-Noord,52.3881,4.91438,Private room,152,1,0,12,261
4636,45586950,369191693,The Hendrick'S Hotel,Centrum-Oost,52.37236,4.90693,Private room,205,1,3,8,344
4637,45588996,19943613,Floris,Centrum-West,52.36873,4.88857,Entire home/apt,180,3,1,1,0
4638,45589408,369191693,The Hendrick'S Hotel,Centrum-Oost,52.3747,4.90634,Private room,192,1,2,8,350
4639,45589540,369191693,The Hendrick'S Hotel,Centrum-Oost,52.37378,4.90505,Private room,187,1,2,8,337
4640,45589621,369191693,The Hendrick'S Hotel,Centrum-Oost,52.372479999999996,4.90522,Private room,164,1,2,8,358
4641,45589687,369191693,The Hendrick'S Hotel,Centrum-Oost,52.37447,4.90719,Private room,175,1,1,8,359
4642,45589752,369191693,The Hendrick'S Hotel,Centrum-Oost,52.37421,4.90672,Private room,205,1,0,8,322
4643,45589826,369191693,The Hendrick'S Hotel,Centrum-Oost,52.374309999999994,4.90538,Private room,262,1,2,8,326
4644,45589926,369191693,The Hendrick'S Hotel,Centrum-Oost,52.37425,4.90723,Private room,197,1,0,8,315
4645,45591405,368947992,Nelson,Centrum-West,52.37007,4.8756699999999995,Private room,249,1,7,1,114
4646,45593197,202960796,Etienne,Oostelijk Havengebied - Indische Buurt,52.37003,4.94552,Private room,109,3,1,1,131
4647,45600909,14574533,Hotel Not Hotel,De Baarsjes - Oud-West,52.36695,4.860180000000001,Private room,117,1,8,21,318
4648,45604459,4262916,Marga,Noord-West,52.41093,4.90415,Entire home/apt,500,2,0,1,261
4649,45615057,14574533,Hotel Not Hotel,De Baarsjes - Oud-West,52.36526,4.8596900000000005,Private room,68,1,27,21,290
4650,45615193,14574533,Hotel Not Hotel,De Baarsjes - Oud-West,52.3673,4.85959,Private room,66,1,15,21,359
4651,45615277,14574533,Hotel Not Hotel,De Baarsjes - Oud-West,52.36735,4.86146,Private room,68,1,22,21,331
4652,45615306,14574533,Hotel Not Hotel,De Baarsjes - Oud-West,52.36565,4.8615699999999995,Private room,86,1,6,21,343
4653,45615322,14574533,Hotel Not Hotel,De Baarsjes - Oud-West,52.36541,4.8592,Private room,68,1,12,21,349
4654,45635875,39131626,Miquel,Oud-Oost,52.35922,4.92579,Entire home/apt,98,4,2,1,0
4655,45646002,369786243,Paula,De Pijp - Rivierenbuurt,52.35533,4.890630000000001,Private room,75,3,14,2,82
4656,45646849,369786243,Paula,De Pijp - Rivierenbuurt,52.35512,4.88909,Private room,81,3,12,2,99
4657,45681269,16849504,Jochum,Geuzenveld - Slotermeer,52.38388,4.78787,Entire home/apt,104,1,10,4,305
4658,45695711,367808546,Galanti,Centrum-Oost,52.36137,4.89237,Private room,103,1,85,6,101
4659,45744936,367808546,Galanti,Centrum-Oost,52.361470000000004,4.89102,Private room,115,1,26,6,86
4660,45747871,29403408,Fullmoon Garden Suite,Centrum-West,52.37115,4.88488,Private room,107,2,15,1,16
4661,45763935,961670,Lisa,Westerpark,52.39038,4.8819099999999995,Entire home/apt,35,4,2,2,0
4662,45822528,77679547,Jeroen,Centrum-Oost,52.372279999999996,4.9238800000000005,Entire home/apt,102,21,0,1,0
4663,45822978,14975175,Laura,De Aker - Nieuw Sloten,52.342,4.80547,Entire home/apt,70,1,1,1,2
4664,45836872,241644101,Wittenberg,Centrum-Oost,52.36558,4.91107,Entire home/apt,204,1,0,15,356
4665,45838899,371306711,Rosalias Menagerie,Centrum-West,52.37195,4.898,Private room,124,1,7,2,337
4666,45841645,371306711,Rosalias Menagerie,Centrum-West,52.37257,4.89996,Private room,109,1,12,2,336
4667,45859773,371786608,Ruben,Noord-West,52.416000000000004,4.885330000000001,Entire home/apt,150,2,6,1,110
4668,45889758,372015241,Ecomama,Centrum-Oost,52.37059,4.90639,Private room,83,1,6,6,0
4669,45891001,312020333,Johnny,Centrum-West,52.376020000000004,4.897,Entire home/apt,540,1,0,4,336
4670,45932611,17562000,Jorge,De Baarsjes - Oud-West,52.36318,4.85602,Entire home/apt,150,3,5,1,4
4671,45966716,372630511,Marcel,Oud-Noord,52.38665,4.9230599999999995,Private room,67,2,1,1,76
4672,45970132,372144331,Wanderlustsolutionsrl,Centrum-West,52.37815,4.89731,Entire home/apt,77,1,4,3,0
4673,45981721,372015241,Ecomama,Centrum-Oost,52.36936,4.905880000000001,Private room,128,1,4,6,0
4674,45982109,372015241,Ecomama,Centrum-Oost,52.37057,4.90594,Private room,151,1,0,6,0
4675,45982523,372015241,Ecomama,Centrum-Oost,52.370909999999995,4.90566,Private room,75,1,0,6,0
4676,45984801,372762144,Bart,Westerpark,52.38923,4.88426,Entire home/apt,150,14,0,1,365
4677,45985252,372765497,Nikolay,Centrum-West,52.371340000000004,4.8960300000000005,Private room,155,2,17,1,99
4678,45998980,372015241,Ecomama,Centrum-Oost,52.36923,4.90604,Private room,264,1,0,6,0
4679,45999354,372015241,Ecomama,Centrum-Oost,52.37008,4.907780000000001,Private room,160,1,1,6,0
4680,46047915,51931481,Allard,Oud-Oost,52.35637,4.9183900000000005,Entire home/apt,200,14,0,1,118
4681,46099380,372144331,Wanderlustsolutionsrl,Centrum-West,52.3752,4.89279,Private room,38,1,0,3,0
4682,46115777,2028878,James,Centrum-West,52.36765,4.88049,Entire home/apt,70,3,3,5,1
4683,46135236,218582446,YAYS Amsterdam Maritime,Centrum-Oost,52.36723,4.92285,Entire home/apt,213,1,3,6,365
4684,46136282,188162979,I,De Pijp - Rivierenbuurt,52.35027,4.89171,Entire home/apt,120,5,2,1,112
4685,46159688,363479394,Jesse,De Pijp - Rivierenbuurt,52.35222,4.89184,Entire home/apt,225,2,13,1,0
4686,46184998,15988854,Jean Paul,IJburg - Zeeburgereiland,52.34328,5.00975,Entire home/apt,455,4,1,1,134
4687,46254494,222348949,Yaël,Centrum-West,52.366690000000006,4.8842300000000005,Private room,83,3,9,1,362
4688,46293762,74020496,Willem,Centrum-West,52.36821,4.88274,Private room,269,1,1,3,45
4689,46327995,67194840,Xandra,IJburg - Zeeburgereiland,52.355920000000005,4.9983699999999995,Private room,76,2,6,1,231
4690,46345724,375101204,Dennis & Mayra,Oud-Oost,52.36286,4.91999,Private room,76,3,0,1,250
4691,46346104,375103437,Dick & Fleur,Oud-Oost,52.36052,4.90946,Private room,60,3,4,2,354
4692,46346167,375103437,Dick & Fleur,Centrum-Oost,52.3609,4.90943,Private room,60,3,12,2,341
4693,46346561,375106479,Jessica,Centrum-West,52.37043,4.8902,Private room,54,3,0,1,344
4694,46346815,375109131,Jasper,Centrum-West,52.36681,4.886019999999999,Private room,59,3,2,1,361
4695,46347062,375110745,Aurély,Centrum-West,52.36707,4.8856,Private room,79,3,4,1,359
4696,46347242,375112674,Taylor,Centrum-West,52.36605,4.88405,Private room,54,3,4,1,353
4697,46347644,375115784,Niels And Lena,Centrum-West,52.36605,4.88591,Private room,61,3,1,2,351
4698,46347796,375115784,Niels And Lena,Centrum-West,52.36772,4.88426,Private room,56,3,7,2,352
4699,46348037,375118891,Rob & Anouk,Centrum-West,52.36722,4.89531,Private room,61,3,8,2,361
4700,46348181,375118891,Rob & Anouk,Centrum-West,52.367290000000004,4.8939,Private room,61,3,11,2,359
4701,46368959,14574533,Hotel Not Hotel,De Baarsjes - Oud-West,52.36571,4.86067,Private room,86,1,3,21,341
4702,46369075,14574533,Hotel Not Hotel,De Baarsjes - Oud-West,52.36698,4.858569999999999,Private room,117,1,19,21,307
4703,46369170,14574533,Hotel Not Hotel,De Baarsjes - Oud-West,52.366659999999996,4.858630000000001,Private room,68,1,23,21,352
4704,46369237,14574533,Hotel Not Hotel,De Baarsjes - Oud-West,52.36508,4.86037,Private room,68,1,30,21,340
4705,46369286,14574533,Hotel Not Hotel,De Baarsjes - Oud-West,52.36574,4.86059,Private room,68,1,22,21,295
4706,46372252,142007544,Martin,De Pijp - Rivierenbuurt,52.34995,4.89352,Private room,50,1,5,2,25
4707,46374246,46691672,Eva & Kobe,Centrum-Oost,52.36397,4.91033,Private room,161,3,8,6,21
4708,46389970,37004625,Liezl,De Pijp - Rivierenbuurt,52.349470000000004,4.88834,Entire home/apt,85,5,1,1,3
4709,46478635,375961673,Cityden,Bos en Lommer,52.375679999999996,4.84558,Entire home/apt,151,1,28,9,365
4710,46498605,8006324,Helene,Bos en Lommer,52.3751,4.85743,Entire home/apt,125,5,0,1,52
4711,46502181,5619022,Larissa,Centrum-Oost,52.374283,4.901814,Private room,127,1,21,1,150
4712,46502425,376109674,Conscious Hotel Vondelpark,Zuid,52.35685,4.85693,Private room,83,1,28,2,364
4713,46521450,376109674,Conscious Hotel Vondelpark,De Baarsjes - Oud-West,52.357,4.85619,Private room,83,1,22,2,365
4714,46545446,376398231,Armand,Oud-Oost,52.35559,4.92788,Private room,50,4,1,1,70
4715,46561482,12524898,Clementine,De Baarsjes - Oud-West,52.36045,4.8653699999999995,Entire home/apt,160,2,2,1,0
4716,46591961,375961673,Cityden,Bos en Lommer,52.37599,4.84512,Entire home/apt,111,1,10,9,352
4717,46591985,375961673,Cityden,Bos en Lommer,52.37795,4.84358,Entire home/apt,118,1,159,9,365
4718,46592004,375961673,Cityden,Bos en Lommer,52.37575,4.84523,Entire home/apt,163,1,2,9,363
4719,46592046,375961673,Cityden,Bos en Lommer,52.37636,4.84356,Entire home/apt,183,1,108,9,360
4720,46592073,375961673,Cityden,Bos en Lommer,52.3758,4.84539,Entire home/apt,187,1,126,9,365
4721,46592126,375961673,Cityden,Bos en Lommer,52.37775,4.84565,Entire home/apt,236,1,83,9,358
4722,46592145,375961673,Cityden,Bos en Lommer,52.37751,4.84541,Entire home/apt,333,1,5,9,360
4723,46592190,375961673,Cityden,Bos en Lommer,52.37766,4.845280000000001,Entire home/apt,442,1,11,9,333
4724,46607274,613779,Silvana,De Baarsjes - Oud-West,52.36528,4.86515,Entire home/apt,165,1,3,6,93
